NPI,Physician_Name,State,Total_Procedures_Annual,Total_Revenue_Annual,Total_RVUs_Annual,Monthly_Procedures,Monthly_Revenue,Monthly_RVUs,RVU_to_National_Mean_Diff_Pct,Performance_Tier
1023045713,Carlton Valvo,CA,391.0,23638.050000011004,683.0582381194989,32.6,1969.84,56.9,-82.3,Average Performer
1023056165,Michael Walter,TX,1948.0,51734.1399998718,1494.9384792283404,162.3,4311.18,124.6,-61.2,Average Performer
1023057049,Edward Gerrard,NC,10885.0,225681.9100011452,6521.429975008675,907.1,18806.83,543.5,69.3,Average Performer
1023059680,Adam Weiser,OH,4742.0,503456.6100003466,14548.162179041517,395.2,41954.72,1212.3,277.7,Top 10% Performer
1023060068,Barry Lee,NC,2541.0,121647.38999934279,3515.1906305616562,211.8,10137.28,292.9,-8.7,Average Performer
1023060894,Lawrence Hill,SC,689.0,55074.40000002,1591.4604897394108,57.4,4589.53,132.6,-58.7,Average Performer
1023064235,James Frogge,KS,1076.0,71395.969999907,2063.0976530190255,89.7,5949.66,171.9,-46.4,Average Performer
1023065471,Mark Alagna,FL,5451.0,159462.6200010002,4607.920546058227,454.2,13288.55,384.0,19.6,Average Performer
1023067329,Frank Lai,CA,119895.0,879724.8399927131,25421.01819884047,9991.2,73310.4,2118.4,560.0,Top 10% Performer
1023068582,David Hall,WV,1287.0,85540.790000377,2471.8342378064335,107.2,7128.4,206.0,-35.8,Average Performer
1023068640,G Michael Ortiz,NY,891.0,55803.6400003154,1612.5330143244678,74.2,4650.3,134.4,-58.1,Average Performer
1023070356,Richard Herlihy,OK,4038.0,251270.3899999638,7260.848923024308,336.5,20939.2,605.1,88.5,Average Performer
1023070539,Michael Solomon,FL,6310.0,286844.5299995191,8288.819055531065,525.8,23903.71,690.7,115.2,Average Performer
1023072477,Robert Hong,PA,8770.0,182474.5499993164,5272.886072418133,730.8,15206.21,439.4,36.9,Average Performer
1023074184,Micheal Darson,AZ,26.0,2191.15,63.31668891701487,2.2,182.6,5.3,-98.4,Bottom 10% Performer
1023081627,James Turecki,NY,640.0,34500.430000109,996.9436112635598,53.3,2875.04,83.1,-74.1,Average Performer
1023081817,Edmund Ko,CA,270.0,12661.430000012999,365.87172240849895,22.5,1055.12,30.5,-90.5,Average Performer
1023083078,John Provet,NY,3098.0,196833.5099996734,5687.810565727338,258.2,16402.79,474.0,47.7,Average Performer
1023090230,Jason Wynberg,NJ,365.0,38889.259999605,1123.7656835944135,30.4,3240.77,93.6,-70.8,Average Performer
1023091188,Leonel Guerrero Rodriguez,PR,38.0,2334.450000006,67.45756540752812,3.2,194.54,5.6,-98.2,Bottom 10% Performer
1023091386,Christopher Tuveson,WI,826.0,59783.319999926,1727.5320607268638,68.8,4981.94,144.0,-55.2,Average Performer
1023091667,Ronald Lee,IL,1753.0,82853.3499998577,2394.1764770433533,146.1,6904.45,199.5,-37.8,Average Performer
1023092640,Scott Swanson,AZ,208.0,16731.499999869,483.4827285246285,17.3,1394.29,40.3,-87.4,Average Performer
1023095122,Ayal Kaynan,NJ,2615.0,162632.770000861,4699.526963401384,217.9,13552.73,391.6,22.0,Average Performer
1023098043,Christopher Marsh,CA,60.0,9020.30000013,260.6556050687449,5.0,751.69,21.7,-93.2,Bottom 10% Performer
1023098910,Gregory Lewis,IL,159.0,11513.660000064001,332.7051222053852,13.2,959.47,27.7,-91.4,Bottom 10% Performer
1023100492,J Wolf,TX,85.0,7068.730000002401,204.2619530605036,7.1,589.06,17.0,-94.7,Bottom 10% Performer
1023107794,Virinder Bhardwaj,CA,1019.0,54586.639999769,1577.3659055247035,84.9,4548.89,131.4,-59.0,Average Performer
1023119013,Kirsten Greene,VA,576.0,48769.150000092,1409.260479338731,48.0,4064.1,117.4,-63.4,Average Performer
1023137940,Caleb Stepan,CO,6119.0,204669.4599987226,5914.242534537817,509.9,17055.79,492.9,53.5,Average Performer
1023167798,Brian Link,OK,1337.0,165706.1600004846,4788.337349968636,111.4,13808.85,399.0,24.3,Average Performer
1023178993,Ray Littleton,MI,127.0,11301.279999993001,326.5680716170224,10.6,941.77,27.2,-91.5,Bottom 10% Performer
1023182011,Alejandro Rodriguez,MD,3668.0,243424.61000001078,7034.1329010411655,305.7,20285.38,586.2,82.6,Average Performer
1023183746,Mohammad Ghazi-Moghadam,NY,726.0,39808.1099998754,1150.31728418247,60.5,3317.34,95.9,-70.1,Average Performer
1023192960,Robin Zagone,CA,582.0,28990.3200000147,837.7204084821419,48.5,2415.86,69.8,-78.3,Average Performer
1023194180,Kapil Pareek,GA,2139.0,94740.6099994704,2737.677352597812,178.2,7895.05,228.1,-28.9,Average Performer
1023205572,Tatum Tarin,PA,421.0,30090.320000248998,869.5066202081996,35.1,2507.53,72.5,-77.4,Average Performer
1023205739,Kinloch Nelson,VA,16562.0,406655.7399982701,11750.950407680419,1380.2,33887.98,979.2,205.1,Top 10% Performer
1023211547,Daniel Willis,OR,2188.0,160133.64000012798,4627.31071311291,182.3,13344.47,385.6,20.1,Average Performer
1023215936,Irina Jaeger,OH,2528.0,199585.4100008373,5767.330998515795,210.7,16632.12,480.6,49.7,Average Performer
1023223484,Kathleen Hwang,PA,32.0,2804.83,81.04992746964416,2.7,233.74,6.8,-97.9,Bottom 10% Performer
1023228483,Christopher Stands,VA,2233.0,148827.48000049332,4300.601626312432,186.1,12402.29,358.4,11.6,Average Performer
1023245123,Andrew Smock,OH,569.0,35379.7300000893,1022.3523530491444,47.4,2948.31,85.2,-73.5,Average Performer
1023247921,Michael Hanzly,NY,853.0,66146.8300004788,1911.4155845044759,71.1,5512.24,159.3,-50.4,Average Performer
1023248911,Ayman Mahdy,FL,406.0,28242.969999909,816.1245672714426,33.8,2353.58,68.0,-78.8,Average Performer
1023260205,Michael Fountain,FL,9899.0,266881.6700018936,7711.961151524686,824.9,22240.14,642.7,100.2,Average Performer
1023269073,Jason Bonslaver,PA,1650.0,155323.6199987895,4488.317700261499,137.5,12943.63,374.0,16.5,Average Performer
1023271301,Parviz Kavoussi,TX,41.0,3295.339999981,95.2239772058475,3.4,274.61,7.9,-97.5,Bottom 10% Performer
1023276730,Felix Davelman,NY,4757.0,197709.40000191322,5713.120770321884,396.4,16475.78,476.1,48.3,Average Performer
1023283017,Jodi Antonelli,TX,385.0,44036.230000108,1272.4953910024215,32.1,3669.69,106.0,-67.0,Average Performer
1023290533,Dhiren Dave,NJ,8388.0,266353.1099975501,7696.687587702496,699.0,22196.09,641.4,99.8,Average Performer
1023305539,Miriam Hadj-Moussa,MI,482.0,37020.5299999456,1069.765822307725,40.2,3085.04,89.1,-72.2,Average Performer
1023305638,Salman Chohan,DC,5632.0,295719.1500028156,8545.265010397432,469.3,24643.26,712.1,121.8,Top 10% Performer
1023307386,Patricia Zahner,NJ,7462.0,177164.9400005066,5119.4566291735755,621.8,14763.75,426.6,32.9,Average Performer
1023308483,Jubilee Phan,IL,870.0,50346.0399997617,1454.8271696910292,72.5,4195.5,121.2,-62.2,Average Performer
1023332228,Stephen Summers,UT,241.0,28558.830000087,825.2518334889991,20.1,2379.9,68.8,-78.6,Average Performer
1023350253,John Delancey,OH,1001.0,67480.6099997939,1949.957233091004,83.4,5623.38,162.5,-49.4,Average Performer
1023351905,Kahlil Saad,KS,1356.0,17278.9199999775,499.30128127264766,113.0,1439.91,41.6,-87.0,Average Performer
1023363009,Joshua Jones,AZ,1900.0,212568.989999207,6142.5117464271425,158.3,17714.08,511.9,59.5,Average Performer
1023364643,Semyon Gurgov,NY,5969.0,297680.0699995058,8601.928845105958,497.4,24806.67,716.8,123.3,Top 10% Performer
1023373230,David Peters,NY,544.0,53556.680000075,1547.603608604094,45.3,4463.06,129.0,-59.8,Average Performer
1023375011,Benjamin Nelson,NY,893.0,58625.5800001541,1694.0773618644664,74.4,4885.47,141.2,-56.0,Average Performer
1023376969,Johnson Tsui,NY,774.0,50620.5499995385,1462.7595633019082,64.5,4218.38,121.9,-62.0,Average Performer
1023377736,Paul Kogan,IL,1012.0,77907.8400008625,2251.268269872523,84.3,6492.32,187.6,-41.6,Average Performer
1023422888,Arman Cicic,WI,871.0,65405.9599998727,1890.0069929628996,72.6,5450.5,157.5,-50.9,Average Performer
1023428109,Matthew Macey,VA,2907.0,142433.7499993296,4115.844848591571,242.2,11869.48,343.0,6.9,Average Performer
1023428802,Kelly Bree,TX,280.0,22751.109999934,657.4287266424514,23.3,1895.93,54.8,-82.9,Average Performer
1023463395,Christopher Keith,GA,1058.0,59532.519999478594,1720.2848044419381,88.2,4961.04,143.4,-55.3,Average Performer
1023466182,Audry Kang,OR,1018.0,53385.129999757,1542.6464043945016,84.8,4448.76,128.6,-60.0,Average Performer
1023470796,Susan Talamini,TX,928.0,32729.809999812398,945.7787910782577,77.3,2727.48,78.8,-75.4,Average Performer
1023472149,Poone Shoureshi,CA,306.0,14216.81,410.81684784807345,25.5,1184.73,34.2,-89.3,Average Performer
1023472834,Fahad Chaus,IL,1827.0,170725.8600015455,4933.389392696843,152.2,14227.16,411.1,28.1,Average Performer
1023488806,Hung Nguyen,CA,2451.0,178425.4099997383,5155.879871229384,204.2,14868.78,429.7,33.9,Average Performer
1023495777,Joseph Crivelli,AL,58.0,3892.529999996,112.48071154868202,4.8,324.38,9.4,-97.1,Bottom 10% Performer
1023499415,Michael Farrell,OH,523.0,32335.809999887002,934.3935479736867,43.6,2694.65,77.9,-75.7,Average Performer
1023508231,Aleksandar Blubaum,AR,452.0,21211.2999999686,612.9335205821095,37.7,1767.61,51.1,-84.1,Average Performer
1023533064,Fernando Caumont,NY,1056.0,45821.5000002205,1324.0835457293924,88.0,3818.46,110.3,-65.6,Average Performer
1023542610,Troy Larson,TN,1296.0,85717.1100003764,2476.929278579457,108.0,7143.09,206.4,-35.7,Average Performer
1023544046,Solomon Hayon,IL,76.0,7009.919999940001,202.56254659396294,6.3,584.16,16.9,-94.7,Bottom 10% Performer
1023597143,Rajiva Singh,OH,688.0,45910.1699996957,1326.645803344363,57.3,3825.85,110.6,-65.6,Average Performer
1033100086,Dana Rademacher,WI,1315.0,88752.85000030701,2564.651709818096,109.6,7396.07,213.7,-33.4,Average Performer
1033100920,Mohammad Soliman,AZ,4636.0,180751.49999926038,5223.095861413862,386.3,15062.62,435.3,35.6,Average Performer
1033101704,Michael Szostak,FL,41.0,3438.1,99.34924955643785,3.4,286.51,8.3,-97.4,Bottom 10% Performer
1033104344,Edward Whitesides,NC,2075.0,72055.4799997638,2082.155220733967,172.9,6004.62,173.5,-45.9,Average Performer
1033106422,Randolph Hunter,FL,390.0,27468.049999905,793.7320480117723,32.5,2289.0,66.1,-79.4,Average Performer
1033106877,Pedro Banda,WI,365.0,20906.000000031,604.111402004005,30.4,1742.17,50.3,-84.3,Average Performer
1033108220,Meyer Gershbaum,NY,1188.0,59361.0199999986,1715.3290450843663,99.0,4946.75,142.9,-55.5,Average Performer
1033110747,Carl Mills,NY,2913.0,154859.5099998695,4474.906519637218,242.8,12904.96,372.9,16.2,Average Performer
1033112107,Hunter Mckay,WA,60.0,4290.080000012,123.96853743005589,5.0,357.51,10.3,-96.8,Bottom 10% Performer
1033114269,Alexandru Benet,AL,2003.0,141209.3700008224,4080.4644832666518,166.9,11767.45,340.0,5.9,Average Performer
1033117155,James Kirk,TX,460.0,15619.820000042,451.3590050349937,38.3,1301.65,37.6,-88.3,Average Performer
1033119516,Nathaniel Barnes,TX,1184.0,83174.0400000979,2403.4433136287107,98.7,6931.17,200.3,-37.6,Average Performer
1033120100,Thomas Nelius,TX,1618.0,146773.779999828,4241.256769013298,134.8,12231.15,353.4,10.1,Average Performer
1033121322,Timothy Taylor,ID,715.0,37335.509999845,1078.8676595478555,59.6,3111.29,89.9,-72.0,Average Performer
1033126933,Ian Thompson,TX,901.0,55580.70999991099,1606.0911050595266,75.1,4631.73,133.8,-58.3,Average Performer
1033129473,Victor Rivera,PR,23.0,1260.59000001,36.42670966503112,1.9,105.05,3.0,-99.1,Bottom 10% Performer
1033138102,Eric Smith,TX,4549.0,187388.9099994892,5414.894151900214,379.1,15615.74,451.2,40.6,Average Performer
1033140637,Robert Fontane,LA,41454.0,369064.2499982852,10664.685807695882,3454.5,30755.35,888.7,176.9,Top 10% Performer
1033140850,Howard Woo,LA,554.0,36341.330000071,1050.1392814024944,46.2,3028.44,87.5,-72.7,Average Performer
1033141361,Todd Sadowski,OR,325.0,20458.149999869198,591.1700793461633,27.1,1704.85,49.3,-84.7,Average Performer
1033158209,Alex Horchak,IA,1501.0,83111.6799997129,2401.6413243786633,125.1,6925.97,200.1,-37.7,Average Performer
1033165360,Mehrdad Soroush,PA,11062.0,351206.9199983326,10148.670469405268,921.8,29267.24,845.7,163.5,Top 10% Performer
1033167465,Merle Wade,AL,90567.0,227475.2199981825,6573.2504579578945,7547.2,18956.27,547.8,70.6,Average Performer
1033168802,Michael Gong,OH,573.0,41895.379999737,1210.6321988469408,47.8,3491.28,100.9,-68.6,Average Performer
1033169859,Dinesh Rao,FL,28642.0,492343.77999962517,14227.039663402084,2386.8,41028.65,1185.6,269.4,Top 10% Performer
1033169883,Jon Reckler,NY,661.0,39862.6300003649,1151.8927244356473,55.1,3321.89,96.0,-70.1,Average Performer
1033172648,Edward Hayes,GA,3101.0,149485.4500002686,4319.614693328612,258.4,12457.12,360.0,12.1,Average Performer
1033179486,Gary Lemack,TX,35541.0,337613.2399999295,9755.859932611194,2961.8,28134.44,813.0,153.3,Top 10% Performer
1033180062,Hernan Altamar,MD,2117.0,121583.8200008919,3513.353676534606,176.4,10131.99,292.8,-8.8,Average Performer
1033182241,Nicolisa Massie,AL,9779.0,132091.3299995068,3816.9845287696076,814.9,11007.61,318.1,-0.9,Average Performer
1033184700,Matthew Gretzer,AZ,761.0,48179.7599999209,1392.2291381290318,63.4,4014.98,116.0,-63.9,Average Performer
1033185301,Anoop Sharma,AZ,3759.0,269384.4300008195,7784.282296259615,313.2,22448.7,648.7,102.1,Average Performer
1033186606,Craig Spencer,ID,877.0,63871.810000076,1845.6753414150064,73.1,5322.65,153.8,-52.1,Average Performer
1033189196,Manuel Padron,FL,1311.0,63649.3099999474,1839.245857677162,109.2,5304.11,153.3,-52.3,Average Performer
1033192901,Moses Wilcox,TX,247.0,9944.6099998951,287.36498083855207,20.6,828.72,23.9,-92.5,Bottom 10% Performer
1033195391,Russell Freid,NJ,3857.0,212212.9699998321,6132.223994539479,321.4,17684.41,511.0,59.2,Average Performer
1033196423,Alice Tsao,CA,14.0,481.220000002,13.90560073056273,1.2,40.1,1.2,-99.6,Bottom 10% Performer
1033198072,Nathan Goldin,VA,1654.0,61814.7400000286,1786.233102739642,137.8,5151.23,148.9,-53.6,Average Performer
1033198320,Robert Shapiro,CA,800.0,67201.9500006226,1941.9049187897717,66.7,5600.16,161.8,-49.6,Average Performer
1033214259,Wilder Little,GA,1635.0,96797.389999722,2797.111211277806,136.2,8066.45,233.1,-27.4,Average Performer
1033217252,James Eaton,GA,9877.0,322895.9600008748,9330.581225354843,823.1,26908.0,777.5,142.2,Top 10% Performer
1033220611,Phillip Ross,CA,5160.0,195764.370001631,5656.916101786125,430.0,16313.7,471.4,46.9,Average Performer
1033222906,Jeffrey Spier,TX,3267.0,138579.9399998454,4004.4830117101965,272.2,11548.33,333.7,4.0,Average Performer
1033223276,Jonah Marshall,NY,1016.0,89156.27000045941,2576.309158487768,84.7,7429.69,214.7,-33.1,Average Performer
1033223318,Craig Nicholson,OH,1995.0,125871.58000050871,3637.255173943071,166.2,10489.3,303.1,-5.6,Average Performer
1033227426,Peter Steinberg,MA,410.0,37453.709999946,1082.2832324827918,34.2,3121.14,90.2,-71.9,Average Performer
1033230560,Stephanie Courson Pothoven,IA,5873.0,121729.959999919,3517.576619216181,489.4,10144.16,293.1,-8.7,Average Performer
1033230933,Eugene Lee,KS,555.0,36877.039999816,1065.6194554679796,46.2,3073.09,88.8,-72.3,Average Performer
1033258074,Matthew Katz,NM,91.0,6165.300000004,178.15593737549918,7.6,513.78,14.8,-95.4,Bottom 10% Performer
1033265723,Steven Kester,FL,41358.0,272835.8199973866,7884.015580947535,3446.5,22736.32,657.0,104.7,Average Performer
1033275433,Alexander Kutikov,PA,957.0,87122.989999841,2517.5543688657235,79.8,7260.25,209.8,-34.6,Average Performer
1033279906,David Burks,MI,721.0,45248.1100000116,1307.5145494163357,60.1,3770.68,109.0,-66.1,Average Performer
1033284286,Gregory Knudson,OH,2036.0,105894.3899998378,3059.9831821996577,169.7,8824.53,255.0,-20.6,Average Performer
1033289673,Peter O'kelly,SC,786.0,14827.2699999182,428.4570394876698,65.5,1235.61,35.7,-88.9,Average Performer
1033296520,Eric Lawatsch,WI,8049.0,129322.5699995919,3736.9769000812544,670.8,10776.88,311.4,-3.0,Average Performer
1033298724,Paul Lee,CA,595.0,28093.0299999385,811.7918176493952,49.6,2341.09,67.6,-78.9,Average Performer
1033310537,Anthony Woodruff,AZ,1378.0,139362.19999952288,4027.0876316822673,114.8,11613.52,335.6,4.5,Average Performer
1033345160,Mukul Patil,PA,503.0,34774.640000143,1004.8673359150383,41.9,2897.89,83.7,-73.9,Average Performer
1033351887,Kiranpreet Khurana,PA,6219.0,179229.5900003619,5179.117903738691,518.2,14935.8,431.6,34.5,Average Performer
1033352794,Kevin Ostrowski,WA,290.0,31492.2100003166,910.0164132530182,24.2,2624.35,75.8,-76.4,Average Performer
1033358510,Joel Bigley,PA,181.0,34878.639999982,1007.8725777456641,15.1,2906.55,84.0,-73.8,Average Performer
1033364351,Raymond Sultan,NY,2140.0,199864.2199987375,5775.387647263713,178.3,16655.35,481.3,49.9,Average Performer
1033374525,Millie Erickson,NE,1831.0,122613.979999901,3543.1217527466465,152.6,10217.83,295.3,-8.0,Average Performer
1033377403,Michael Abern,IL,502.0,51423.580000007,1485.9643647672092,41.8,4285.3,123.8,-61.4,Average Performer
1033378344,Akinwunmi Ojo-Carons,VA,7488.0,328294.3299995797,9486.575526916555,624.0,27357.86,790.5,146.3,Top 10% Performer
1033379607,Dock Winston,DC,38.0,1031.9999999951,29.82124590377158,3.2,86.0,2.5,-99.2,Bottom 10% Performer
1033381108,John Riordan,WV,953.0,65646.659999898,1896.962394018933,79.4,5470.55,158.1,-50.8,Average Performer
1033387345,Monish Aron,CA,1268.0,147942.870000137,4275.039443803046,105.7,12328.57,356.3,11.0,Average Performer
1033401625,Nahomy Calixte,FL,1706.0,154231.3900004232,4456.756014830383,142.2,12852.62,371.4,15.7,Average Performer
1033401997,Rishi Modh,FL,2727.0,150951.0200003666,4361.964619067294,227.2,12579.25,363.5,13.2,Average Performer
1033404629,Peter Hinh,TX,1282.0,70998.4699994669,2051.611271953202,106.8,5916.54,171.0,-46.7,Average Performer
1033414834,Hak Lee,GA,2745.0,214840.2499998487,6208.143338472548,228.8,17903.35,517.3,61.2,Average Performer
1033474838,Claudio Romero,FL,671.0,61303.649999898,1771.464361874404,55.9,5108.64,147.6,-54.0,Average Performer
1033476551,Ted Ritchie,TX,1670.0,84336.94000036201,2437.0471187348508,139.2,7028.08,203.1,-36.7,Average Performer
1033485347,Chad Morley,WV,1048.0,93868.6599999482,2712.4810005128616,87.3,7822.39,226.0,-29.6,Average Performer
1033499116,Riccardo Autorino,IL,150.0,11249.159999998,325.0619831127948,12.5,937.43,27.1,-91.6,Bottom 10% Performer
1033505896,Nabeel Shakir,MI,81.0,6254.369999951,180.7297536265467,6.8,521.2,15.1,-95.3,Bottom 10% Performer
1033505995,Kara Choate,TX,1283.0,68319.8999997473,1974.2098236659124,106.9,5693.32,164.5,-48.7,Average Performer
1033506720,Benjamin Mccormick,UT,195.0,14319.0100000337,413.77007588333015,16.2,1193.25,34.5,-89.3,Average Performer
1033522842,Michael Glamore,MO,2467.0,218811.76999953212,6322.906588979203,205.6,18234.31,526.9,64.2,Average Performer
1033523808,Claire Aubrey,IN,1228.0,74904.2200001517,2164.4739959935414,102.3,6242.02,180.4,-43.8,Average Performer
1033524582,Logan Mcguffey,NE,2242.0,121520.6099997054,3511.527125188706,186.8,10126.72,292.6,-8.8,Average Performer
1033524640,Jennifer Dwyer,NE,8528.0,118679.2199990118,3429.4207396076945,710.7,9889.93,285.8,-11.0,Average Performer
1033546122,David Kraklau,MI,1363.0,106975.7700014065,3091.2313400895364,113.6,8914.65,257.6,-19.7,Average Performer
1033552799,Andrew Pridjian,GA,661.0,67335.28000016,1945.7576966023428,55.1,5611.27,162.1,-49.5,Average Performer
1033553409,Andrew Sun,TX,1376.0,81579.6100003371,2357.3697776796384,114.7,6798.3,196.4,-38.8,Average Performer
1033573274,Jesus Herrera-Murillo,TX,2597.0,160000.9699993796,4623.477006992377,216.4,13333.41,385.3,20.0,Average Performer
1033596622,Michael Biles,MD,4183.0,161354.090000171,4662.577515016702,348.6,13446.17,388.5,21.0,Average Performer
