Rndrng_NPI,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5
1306167796,Jacob,Cohen,M.D.,Bronx,NY,10457
1306173661,Ehab,Eltahawy,M.D.,Sleepy Hollow,NY,10591
1306208046,Mathew,Fakhoury,DO,Yonkers,NY,10701
1306208533,David,Kozminski,MD,Holland,MI,49423
1306223300,Cara,O'brien,MD,Media,PA,19063
1306229851,Daniel,Belew,M.D.,Roswell,GA,30076
1306231691,Marissa,Kent,MD,Boston,MA,02215
1306285010,Paulas,Vyas,M.D.,Safety Harbor,FL,34695
1306290184,Sari,Khaleel,M.D.,Providence,RI,02904
1306295845,Adam,Cole,MD,New Hyde Park,NY,11042
1306343223,Kelly,Caldwell,MD,Houston,TX,77024
1306343892,Zain,Hyder,,Fort Worth,TX,76244
1306803754,Anthony,Kaczmarek,M.D.,Rolla,MO,65401
1306806088,Ronald,Henry,MD,Shenandoah,TX,77384
1306807581,Patrick,Lowry,M.D.,Temple,TX,76508
1306818083,Hal,Bashein,D.O.,West Palm Beach,FL,33407
1306823463,Robert,Dickinson,MD,Kyle,TX,78640
1306824495,Peter,Kwong,M.D.,Virginia Beach,VA,23462
1306824644,George,Chow,M.D.,Rochester,MN,55905
1306826268,Kurt,Hansberry,MD,Alexandria,MN,56308
1306827522,Albert,Katz,M.D.,Rockville Centre,NY,11570
1306827753,Peter,Sinaiko,MD,Bristol,PA,19007
1306831920,Peter,Daloni,,Hermitage,PA,16148
1306841473,Mark,Licht,M.D.,Titusville,FL,32796
1306842240,Reginald,Allen,MD,Winter Haven,FL,33880
1306850904,Jason,Sprunger,M.D.,Indianapolis,IN,46219
1306855028,Raul,Webster,MD,Mesa,AZ,85204
1306855390,Juan,Litvak,MD,Bethesda,MD,20817
1306860804,Lawrence,Bender,DO,Richlands,VA,24641
1306862206,Dawn,Bodell,DO,Springfield,OR,97477
1306862602,Jeanne,Llenado,D.O.,Philadelphia,PA,19112
1306865191,Perry,Weiner,D.O.,Philadelphia,PA,19112
1306868963,Hari,Kothegal,M.D.,Cincinnati,OH,45245
1306872254,Howard,Adler,M.D.,East Setauket,NY,11733
1306877667,Mark,Thomas,M.D.,Lima,OH,45801
1306878764,Roy,Mason,D.O.,Vero Beach,FL,32960
1306879366,Jack,Walter,MD,Tacoma,WA,98431
1306885249,David,Caropreso,MD,Yuma,AZ,85364
1306887369,David,Hastings,M.D.,Baton Rouge,LA,70810
1306888334,Carole,Gordon,M.D.,Oxford,FL,34484
1306894506,Jennifer,Simmons,M.D.,Bloomsburg,PA,17815
1306896279,David,Ellis,M.D.,Rosemont,PA,19010
1306897137,Margarita,Johnston,MD,Dallas,TX,75230
1306899208,Yu,Hwong,M.D.,San Jose,CA,95116
1306899893,Stephen,Dobkin,MD,Orlando,FL,32825
1306917331,Michael,Poon,MD,Ventura,CA,93003
1306941067,Richard,Frink,MD,Middletown,CT,06457
1306943477,John,Lyne,MD,Wexford,PA,15090
1306943576,Xenofon,Papadopoulos,M.D.,Mitchell,SD,57301
1306950043,Robert,Naraghi,M.D.,Los Angeles,CA,90057
1306954946,Charles,Libby,MD,Bronx,NY,10453
1306955950,Bradley,Secrest,MD,Hattiesburg,MS,39401
1306956065,David,Esrig,,Springfield,OR,97477
1306959861,Patrick,Zielie,M.D.,Germantown,TN,38138
1306986930,Brian,Shaffer,MD,Portland,OR,97225
1316002140,Arieh,Shalhav,,Chicago,IL,60637
1316030612,Christopher,Schrepferman,MD,Jeffersonville,IN,47130
